"","0.4","0.5","0.6","0.61","0.62","0.63","0.64","0.65","0.66","0.67","0.68","0.69","0.7","0.8"
"results_accuracy",0.8,0.819220779220779,0.807792207792208,0.804675324675325,0.797922077922078,0.796883116883117,0.793766233766234,0.785974025974026,0.785454545454545,0.780779220779221,0.775584415584416,0.772467532467532,0.76051948051948,0.687792207792208
"results_sensitivity",0.242489270386266,0.474248927038627,0.650214592274678,0.663090128755365,0.669527896995708,0.682403433476395,0.6931330472103,0.699570815450644,0.716738197424893,0.725321888412017,0.736051502145923,0.759656652360515,0.761802575107296,0.86480686695279
"results_specificity",0.978067169294037,0.929403701165182,0.858122001370802,0.849897189856066,0.838930774503084,0.833447566826594,0.825908156271419,0.813570938999315,0.807402330363262,0.798492117888965,0.788211103495545,0.776559287183002,0.76010966415353,0.631254283755997
